date,belt_rainfall_mm,belt_tmax_c,mine_cell_rainfall_mm,mine_cell_tmax_c,source,provenance
2015-06-22,36.27,29.75,34.24,28.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-23,35.18,31.87,10.26,31.76,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-24,2.72,32.66,33.24,32.78,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-25,4.65,30.54,11.92,30.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-26,1.68,32.62,7.95,32.36,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-27,0.3,33.73,0.0,33.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-28,1.49,33.66,7.12,33.3,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-29,11.55,33.04,9.46,33.01,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-06-30,0.84,33.44,0.0,33.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-01,9.35,32.1,7.78,31.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-02,11.03,32.78,40.89,32.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-03,2.94,33.62,1.16,33.3,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-04,4.21,33.95,1.19,33.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-05,0.0,33.97,0.0,33.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-06,0.18,32.82,1.7,32.6,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-07,0.0,33.05,0.0,32.89,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-08,2.21,32.82,11.87,33.11,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-09,16.24,29.33,29.24,29.17,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-10,39.88,28.64,22.34,28.06,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-11,29.32,28.19,6.31,28.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-12,4.44,32.04,3.52,31.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-13,5.76,33.64,29.83,33.51,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-14,0.91,34.32,1.78,34.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-15,0.37,34.13,0.0,34.2,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-16,0.1,33.12,0.0,33.33,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-17,0.23,31.91,0.0,32.3,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-18,9.02,29.87,10.75,30.22,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-19,12.12,28.63,12.14,28.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-20,13.12,28.62,15.9,28.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-21,7.65,30.27,0.1,30.15,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-22,6.01,31.65,3.09,31.65,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-23,16.84,28.77,1.78,28.8,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-24,24.47,28.49,5.51,28.66,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-25,21.68,28.48,14.08,28.37,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-26,0.87,28.48,0.0,28.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-27,1.73,28.6,0.0,28.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-28,0.0,30.57,0.0,30.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-29,0.25,30.69,0.0,30.96,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-30,0.98,30.8,0.0,30.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-07-31,0.04,30.68,0.0,30.65,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-01,0.82,31.17,0.0,31.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-02,0.86,31.07,0.22,31.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-03,8.01,27.12,6.61,26.7,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-04,70.85,26.18,131.53,25.36,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-05,18.89,26.48,13.22,25.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-06,3.69,27.84,4.14,27.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-07,6.02,30.19,1.33,30.17,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-08,9.47,30.42,7.56,30.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-09,2.96,31.15,0.39,31.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-10,2.53,31.36,0.0,31.28,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-11,12.04,30.31,1.1,30.0,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-12,14.29,30.84,0.21,30.73,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-13,26.32,28.63,57.92,28.16,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-14,37.21,29.12,46.04,28.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-15,13.2,29.88,10.65,29.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-16,5.52,29.79,0.23,29.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-17,7.85,30.07,18.87,30.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-18,2.4,29.61,12.16,29.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-19,6.99,31.07,0.0,30.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-20,5.78,31.27,24.51,31.35,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-21,3.06,31.0,15.65,31.19,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-22,2.02,30.26,9.89,30.28,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-23,0.3,30.98,0.0,30.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-24,0.0,31.48,0.0,31.63,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-25,0.0,31.52,0.0,31.5,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-26,0.4,32.32,0.0,32.6,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-27,6.89,30.35,0.0,30.11,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-28,8.55,30.59,3.16,30.15,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-29,30.28,29.82,20.27,29.76,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-30,10.98,28.72,5.87,28.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-08-31,10.97,29.9,12.28,29.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-01,9.17,30.88,10.06,30.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-02,7.1,31.03,4.24,31.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-03,0.57,31.3,0.0,31.15,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-04,0.39,32.04,0.0,31.74,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-05,0.2,32.68,0.0,32.41,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-06,0.18,32.89,0.0,32.66,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-07,0.94,31.97,0.0,31.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-08,3.94,31.96,0.0,31.76,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-09,1.42,32.69,0.0,32.35,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-10,0.12,33.41,0.0,33.16,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-11,0.0,33.8,0.0,33.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-12,0.0,33.31,0.0,33.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-13,0.49,33.33,0.0,33.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-14,1.45,32.67,0.0,32.41,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-15,5.52,32.49,2.52,32.38,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-16,6.78,31.43,16.99,31.2,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-17,38.56,28.23,30.58,27.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-18,18.79,29.49,13.81,29.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-19,3.82,31.27,1.28,31.03,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-20,6.9,31.33,0.0,31.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-21,37.15,31.19,52.28,31.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-22,2.06,31.93,1.06,31.9,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-23,0.05,31.57,0.0,31.36,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-24,0.17,32.07,0.0,32.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-25,0.01,31.71,0.0,31.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-26,0.0,31.49,0.0,31.26,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-27,0.0,32.21,0.0,32.06,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-28,0.0,32.79,0.0,32.65,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-29,0.0,32.99,0.0,32.76,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-09-30,0.0,32.85,0.0,32.69,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-01,0.0,33.01,0.0,32.79,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-02,0.0,33.4,0.0,33.07,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-03,0.0,33.92,0.0,33.7,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-04,0.0,34.64,0.0,34.39,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-05,0.0,34.39,0.0,34.17,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-06,0.0,34.04,0.0,33.9,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-07,0.0,34.12,0.0,33.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-08,0.0,33.87,0.0,33.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-09,0.0,34.53,0.0,34.38,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-10,0.0,34.84,0.0,34.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-11,0.0,35.2,0.0,34.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-12,0.0,34.74,0.0,34.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-13,0.0,35.46,0.0,35.31,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-14,0.0,34.48,0.0,34.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-15,0.53,33.24,0.0,33.15,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-16,0.09,33.18,0.0,33.01,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-17,0.0,34.03,0.0,33.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-18,0.0,34.71,0.0,34.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-19,0.0,34.89,0.0,34.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-20,0.0,35.67,0.0,35.47,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-21,0.0,35.18,0.0,34.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-22,1.93,34.09,0.0,33.93,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-23,0.29,34.62,0.0,34.28,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-24,0.01,34.55,0.0,34.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-25,0.68,33.88,0.0,33.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-26,0.2,33.48,0.0,33.48,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-27,0.18,32.95,0.0,33.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-28,0.76,30.81,0.0,31.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-29,1.87,25.18,0.0,25.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-30,8.06,26.79,1.73,26.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-10-31,0.02,28.05,0.0,28.06,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-01,0.07,29.72,0.0,29.69,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-02,0.0,30.23,0.0,30.14,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-03,0.0,31.13,0.0,30.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-04,0.0,31.6,0.0,31.35,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-05,0.0,32.11,0.0,31.83,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-06,0.0,32.56,0.0,32.49,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-07,0.0,32.21,0.0,32.19,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-08,0.08,31.94,0.0,31.88,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-09,0.0,30.75,0.0,30.6,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-10,0.0,30.65,0.0,30.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-11,0.0,30.97,0.0,30.81,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-12,0.0,31.14,0.0,31.0,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-13,0.0,31.47,0.0,31.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-14,0.0,31.22,0.0,31.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-15,0.0,31.8,0.0,31.66,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-16,0.0,31.84,0.0,31.73,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-17,0.0,30.98,0.0,31.08,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-18,0.0,29.71,0.0,29.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-19,0.0,29.71,0.0,29.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-20,0.0,29.89,0.0,29.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-21,0.0,30.56,0.0,30.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-22,0.0,30.31,0.0,30.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-23,0.0,30.36,0.0,30.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-24,0.0,30.22,0.0,30.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-25,0.0,30.37,0.0,30.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-26,0.0,30.95,0.0,30.98,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-27,0.0,31.16,0.0,31.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-28,0.0,29.83,0.0,30.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-29,0.0,30.94,0.0,30.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-11-30,0.0,31.06,0.0,31.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-01,0.0,31.71,0.0,31.6,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-02,0.0,30.65,0.0,31.23,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-03,0.0,29.47,0.0,29.83,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-04,0.0,28.2,0.0,28.43,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-05,0.0,29.25,0.0,29.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-06,0.0,29.3,0.0,29.48,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-07,0.0,29.47,0.0,29.6,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-08,0.0,29.69,0.0,29.86,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-09,0.0,30.01,0.0,30.08,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-10,0.0,30.35,0.0,30.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-11,0.0,29.65,0.0,29.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-12,0.0,27.97,0.0,28.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-13,0.06,28.09,0.0,29.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-14,0.11,26.05,0.0,26.96,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-15,0.0,25.39,0.0,25.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-16,0.0,26.94,0.0,27.69,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-17,0.0,26.81,0.0,27.22,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-18,0.0,24.68,0.0,25.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-19,0.0,25.54,0.0,25.85,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-20,0.0,27.93,0.0,28.3,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-21,0.51,26.77,3.9,27.59,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-22,0.86,27.2,0.0,27.9,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-23,0.0,25.37,0.0,26.07,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-24,0.0,23.5,0.0,24.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-25,0.0,21.63,0.0,21.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-26,0.0,24.49,0.0,24.62,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-27,0.0,27.36,0.0,27.93,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-28,0.0,29.07,0.0,29.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-29,0.0,30.27,0.0,30.78,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-30,0.0,30.32,0.0,30.79,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2015-12-31,0.0,31.62,0.0,32.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-01,0.0,30.98,0.0,31.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-02,0.0,29.38,0.0,29.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-03,0.0,28.04,0.0,28.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-04,0.0,28.84,0.0,29.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-05,0.0,29.27,0.0,29.51,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-06,0.0,29.79,0.0,29.98,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-07,0.0,29.33,0.0,29.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-08,0.0,29.13,0.0,29.48,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-09,0.0,27.8,0.0,28.36,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-10,0.0,28.19,0.0,28.62,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-11,0.0,28.61,0.0,29.06,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-12,0.0,28.75,0.0,29.08,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-13,0.0,28.78,0.0,29.07,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-14,0.0,29.11,0.0,29.4,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2016-01-15,0.0,27.81,0.0,28.01,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
