date,rainfall_mm,temperature_max_c,rainfall_source,tmax_source,soil_moisture_m3m3,soil_moisture_source
2023-07-18,7.99,28.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.507,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-19,35.77,30.2,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-20,2.94,30.74,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-21,4.11,30.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.507,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-22,29.54,28.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.506,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-23,3.89,30.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-24,1.35,31.39,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.487,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-25,1.32,32.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.482,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-26,2.67,32.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.499,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-27,31.21,31.74,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.497,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-28,71.87,29.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-29,18.03,29.53,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.488,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-30,5.4,30.25,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.495,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-07-31,3.42,30.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.498,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-01,2.67,30.15,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.494,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-02,5.99,27.07,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.509,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-03,27.2,25.16,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.515,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-04,74.2,26.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-05,23.87,28.59,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-06,11.93,28.62,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.481,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-07,4.17,29.2,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-08,0.68,29.78,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.468,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-09,0.0,29.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.45,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-10,0.87,31.5,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.439,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-11,0.0,31.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.424,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-12,0.0,31.91,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.396,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-13,0.0,30.84,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.385,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-14,1.95,30.2,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.39,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-15,0.32,30.46,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.372,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-16,1.2,30.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.361,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-17,3.37,30.92,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.414,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-18,46.58,26.51,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.51,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-19,13.97,26.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.506,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-20,42.38,28.15,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-21,6.94,29.52,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.499,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-22,19.14,29.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-23,0.0,29.93,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.487,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-24,34.52,28.77,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-25,0.0,31.03,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.479,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-26,2.56,31.09,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.467,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-27,0.0,31.21,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.448,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-28,0.0,30.92,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.432,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-29,0.0,31.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.426,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-30,0.0,32.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.426,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-08-31,0.01,32.66,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.407,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-01,4.77,33.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.39,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-02,0.0,34.15,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.391,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-03,0.0,33.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.368,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-04,14.16,33.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.364,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-05,12.49,32.05,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.379,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-06,47.13,29.48,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.462,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-07,17.93,28.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.484,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-08,15.86,29.32,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.496,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-09,8.96,28.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.497,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-10,10.26,28.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.501,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-11,29.74,28.6,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.495,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-12,3.61,29.15,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.498,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-13,10.68,27.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-14,7.21,28.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-15,179.06,26.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.505,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-16,25.86,27.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.489,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-17,1.98,30.08,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.474,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-18,0.0,31.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.451,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-19,0.0,32.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.443,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-20,0.0,31.85,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.472,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-21,14.63,30.32,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-22,15.08,28.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-23,89.43,29.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.508,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-24,0.3,30.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-25,0.0,31.12,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.484,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-26,0.0,32.46,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.471,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-27,7.65,32.23,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.47,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-28,0.0,32.77,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.462,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-29,0.0,31.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.475,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-09-30,4.95,31.1,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.441,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-01,0.46,31.62,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.423,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-02,1.77,32.04,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.407,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-03,12.31,31.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.383,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-04,0.0,32.53,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.368,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-05,0.0,32.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.357,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-06,0.0,33.29,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.341,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-07,0.0,33.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.327,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-08,0.0,33.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.313,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-09,0.0,33.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.301,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-10,0.0,33.91,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.288,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-11,0.0,33.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.283,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-12,0.0,33.63,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.286,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-13,0.0,33.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.281,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-14,0.0,33.9,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.277,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-15,0.0,33.52,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.279,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-16,0.0,33.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.285,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-17,0.0,31.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.285,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-18,0.0,32.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.282,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-19,0.0,32.02,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.271,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-20,0.15,31.51,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-21,0.0,31.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.261,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-22,0.0,31.71,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.263,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-23,0.0,30.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-24,0.0,30.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-25,0.0,31.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-26,0.0,30.99,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-27,0.0,31.36,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-28,0.0,31.0,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-29,0.0,30.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-30,0.0,31.16,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-10-31,0.0,30.85,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-01,0.0,30.31,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-02,0.0,30.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-03,0.0,30.84,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.261,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-04,0.0,31.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-05,0.0,31.66,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.268,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-06,0.0,31.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.288,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-07,0.0,31.47,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.284,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-08,0.0,31.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.275,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-09,0.0,31.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.269,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-10,0.0,32.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.272,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-11,0.0,32.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.272,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-12,0.0,31.02,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.274,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-13,0.0,30.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.271,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-14,0.0,30.31,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.276,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-15,0.0,29.77,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.274,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-16,0.0,29.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.273,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-17,0.0,29.43,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.27,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-18,0.0,30.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.262,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-19,0.0,30.62,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-11-20,0.0,30.5,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
