lat,lon,geomorphology_class,geom_structural_origin,geom_hills_valleys,geom_plateau,geom_pediplain,geom_dissection,geom_water_fluvial,lineament_dist_km,lineament_density,provenance
21.285,80.005,,,,,,,,0.892,0.03128,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.015,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03719,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.025,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.543,0.04528,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.035,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.281,0.05096,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.045,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.844,0.05869,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.055,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.052,0.0704,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.065,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.417,0.07499,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.075,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.414,0.06304,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.085,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.469,0.0506,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.095,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.465,0.02693,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.105,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.503,0.00882,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.102,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.125,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.124,0.00374,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.135,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.343,0.01111,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.845,0.01582,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.155,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.347,0.01968,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.165,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.04082,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.175,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.034,0.04577,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.185,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.152,0.04444,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.195,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.693,0.0483,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.205,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.656,0.04589,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.215,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.992,0.02089,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.225,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.892,0.01437,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.235,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.087,0.00845,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.245,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.728,0.00229,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.255,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.502,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.265,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.454,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.275,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.604,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.285,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.706,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.295,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.78,0.00109,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.305,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.036,0.00845,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.315,,,,,,,,1.635,0.00845,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.325,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.814,0.00845,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.335,Water Bodies-Pond,0.0,0.0,0.0,0.0,0.0,1.0,2.371,0.00942,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.345,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.01352,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.355,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.23,0.03019,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.365,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.631,0.04975,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.375,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.17,0.05833,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.385,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.874,0.05434,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.395,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.632,0.04142,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.405,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.364,0.02089,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.415,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.321,0.0006,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.425,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.688,0.00519,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.435,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.659,0.0134,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.445,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.02101,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.455,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.419,0.02463,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.465,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.02343,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.475,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.553,0.01594,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.485,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.235,0.00809,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.495,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.125,0.00012,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.505,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.965,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.515,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.052,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.525,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.019,0.01014,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.535,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.04,0.01872,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.545,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04456,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.555,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.399,0.05072,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.565,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.117,0.05325,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.575,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.607,0.04082,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.585,,,,,,,,1.362,0.05615,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.595,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.382,0.04891,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.605,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.167,0.07149,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.615,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.167,0.08381,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.625,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0797,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.635,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.245,0.07125,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.645,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.612,0.05953,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.655,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,1.003,0.04323,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.665,,,,,,,,1.116,0.03538,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.675,,,,,,,,0.927,0.02005,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.685,,,,,,,,1.422,0.01473,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.695,,,,,,,,2.1,0.00942,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.705,,,,,,,,2.99,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.715,,,,,,,,3.966,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.725,,,,,,,,4.889,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.735,,,,,,,,5.882,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.745,,,,,,,,6.937,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.755,,,,,,,,7.899,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.765,,,,,,,,8.967,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.775,,,,,,,,9.988,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.785,,,,,,,,10.96,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.795,,,,,,,,12.036,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.805,,,,,,,,13.063,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.815,,,,,,,,14.039,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.825,,,,,,,,15.119,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.835,,,,,,,,16.097,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.845,,,,,,,,17.126,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.855,,,,,,,,18.208,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.865,,,,,,,,19.187,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.875,,,,,,,,20.27,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.885,,,,,,,,21.301,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.895,,,,,,,,22.281,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.905,,,,,,,,23.364,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.915,,,,,,,,24.393,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.925,,,,,,,,25.369,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.935,,,,,,,,26.449,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.945,,,,,,,,27.427,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.955,,,,,,,,28.456,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.965,,,,,,,,29.537,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.975,,,,,,,,30.515,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.985,,,,,,,,31.545,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.285,80.995,,,,,,,,32.627,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.505,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.21,0.0035,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.515,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.638,0.0035,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.525,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.342,0.00205,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.535,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.407,0.01352,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.545,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.594,0.03852,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.555,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.569,0.04432,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.565,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.308,0.04432,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.575,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.354,0.03756,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.585,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.116,0.02548,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.595,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.817,0.01823,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.605,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.03007,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.615,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.167,0.03574,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.625,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.632,0.05362,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.635,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.445,0.05495,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.645,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.271,0.05736,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.655,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.056,0.04685,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.665,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.668,0.04323,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.675,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.779,0.0355,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.685,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.956,0.03152,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.695,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.671,0.03103,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.705,,,,,,,,1.893,0.02608,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.715,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.726,0.01908,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.725,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.96,0.01147,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.735,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,2.219,0.00857,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.745,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.00326,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.755,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.755,0.00471,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.765,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.857,0.01509,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.775,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.997,0.02029,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.785,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.191,0.02234,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.795,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.607,0.02959,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.805,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.455,0.02669,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.815,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.834,0.02403,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.825,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.401,0.02983,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.835,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.005,0.03067,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.845,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.981,0.03019,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.855,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.686,0.02959,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.865,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.441,0.02934,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.875,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.152,0.02934,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.885,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02947,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.895,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.278,0.02934,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.905,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.559,0.02584,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.915,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.839,0.01944,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.925,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.089,0.01328,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.935,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.71,0.0064,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.945,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.555,0.00036,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.955,Water Bodies-River,0.0,0.0,0.0,0.0,0.0,1.0,3.523,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.965,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.57,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.975,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.887,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.985,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.931,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,78.995,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.011,0.0064,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.005,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.373,0.0122,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.015,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.927,0.01534,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.025,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.058,0.02234,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.035,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.188,0.02681,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.045,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.736,0.02282,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.055,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.725,0.02065,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.065,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.524,0.01666,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.075,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.402,0.0186,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.085,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.897,0.01147,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.095,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.257,0.01051,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.105,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.94,0.01051,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.576,0.00483,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.125,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.155,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.135,Water Bodies-River,0.0,0.0,0.0,0.0,0.0,1.0,2.427,0.00326,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.003,0.01111,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
21.295,79.155,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.35,0.01111,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
